Species,Epoch,Age,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,Comp61,Comp62,Comp63,Comp64,Comp65,Comp66,Comp67,Comp68,Comp69,Comp70,Comp71,Comp72,Comp73,Comp74,Comp75,Comp76,Comp77,Comp78,Comp79,Comp80,Comp81,Comp82,Comp83,Comp84,Comp85
Carboveles ovensi,Mississippian,Tournaisian,-0.0547597167764185,0.020778523793168,-0.0345210386935425,0.0445175442636116,-0.00513954469601014,-0.0362169793425984,-0.00150094347411714,6.49264777310588e-05,-0.00695927676511829,-0.0135760854862961,-0.000239472834197345,0.00534962109940185,0.0202578741980206,-0.00409457334204377,0.0134548413146182,0.00262644560166939,-0.00680301839143699,0.000377879187463547,0.00409967987621915,-0.00302345278628077,-0.00897679618191185,0.0120475092503224,-0.0117215667695599,-0.00879793930547663,-0.00910095334403201,0.00945088688993352,0.0132537996765264,0.00543106025836732,-0.00406197727104199,-0.00262313548641648,0.00624076768652349,0.00450413301034029,0.00025742640554856,0.00170535477818844,-0.000734014617933062,-0.00232341960781209,-0.000817854766435882,-0.00222687481400661,0.000499720294896776,0.00126930482054099,8.01377135396305e-05,0.00282158381500999,0.000196568485968332,-0.00112305416084346,-0.000106920380783865,-0.00144461852475408,-0.000425635550210158,-0.000426473518675858,0.000172468791927012,-4.91151052000932e-05,-0.00132491174185348,0.000202527889279025,0.000993481493307847,-9.70126068294276e-05,3.73766545026737e-05,4.28794095357955e-05,0.000543346279892735,0.000274739792575363,0.000191987648092606,0.000693362342093216,0.000298008546335323,-0.000811304160857957,0.000567155572819515,-0.000246675755156,-0.00053134686429889,-3.27766315939643e-05,0.000307569123749951,-0.000174974539515373,5.15895225816776e-05,-0.000157703945808649,0.000155784948164562,0.000285219493304448,7.77395663631175e-05,-0.000207067150797888,2.3944712681459e-06,2.63103012848407e-05,0.000180124985570434,-1.14188968778885e-05,5.5591216281727e-05,1.93895604752648e-05,-9.21708559717537e-05,0.000190055748819957,2.23417652826288e-05,-9.63223428724628e-05,-4.17776330815926e-05
Cheirodopsis geikiei,Mississippian,Viséan,0.288034831103921,-0.035207963623069,-0.00146859961490911,-0.0383618841377377,0.0344903610823312,-0.00915903660263821,-0.00395600146296276,0.0329819214546275,0.0193735987609297,-0.0680248689563798,0.016205966372528,0.00164567462907606,-0.0157638518603801,0.0249365990968301,0.000499449236610056,-0.0107740396910492,0.00660923694149358,0.0216156262414298,-0.0051966862029692,-0.0217091618997561,-0.00435986943206533,-0.00062521168115885,-0.0033829003260592,-0.00626482944032386,0.000935143895164817,0.00378573505109725,0.00435571899821708,0.00576147063132989,-0.000294577991321953,0.00262129304691374,0.0017055197449101,-0.00607630979243531,-0.00660370872813176,0.000265213350042542,0.00636800744952349,0.00426204862116339,-0.00072942478876821,-0.0037264323506074,0.00134054089841279,-0.00086953486025422,0.00139906433044774,-0.00358159203469532,-0.000932711173358572,-0.000295716475379505,-0.000374773685105698,-0.000209183585914408,-0.00102074791940846,2.63074491164222e-05,2.07176188078251e-05,-0.000349776075168116,-0.00031316799004625,-0.000303861375275983,0.000973479610057805,-0.000716721073274576,0.000470249955141785,-0.00034156631898719,-5.84898939294394e-05,-0.000165485572910443,-0.000702781211518618,-2.04988290510975e-05,-0.000113663714344333,-5.87074880534128e-06,0.000169379673664445,0.000229021785403318,0.000191129206229258,0.000186797748636968,7.63478684231507e-06,-0.000196533348129227,-0.000249719061061123,-6.65004083588684e-06,0.000195158700665849,0.000169277485146762,-0.000133380621595951,0.000337107889157647,-5.63080683261784e-05,1.43096286534233e-05,3.5980900682415e-05,9.56708440761204e-05,-3.73771374498339e-05,4.88768424632224e-05,6.81631146942892e-05,4.47712442369282e-05,6.77127770864214e-06,5.64995506093898e-05,-3.82809164053079e-05
Cheirolepis canadensis,Upper Devonian,Frasnian,-0.191219748615996,-0.00879239008733417,-0.119010791063285,-0.059151094842952,-0.0518963515817226,-0.0296883979192183,0.0327675564441171,0.0334637731279474,0.0365857725184959,0.0335109726525387,-0.00570110279623041,-0.005820035561114,-0.0197391657747742,-0.00078857807467579,-0.0110334103971035,-0.00670344199748917,-0.0181770682467091,0.000888475197417311,-0.00658898914216079,0.00512288780303917,-0.0068926485735384,0.00693357196317979,0.0163732351625694,-7.87623817622441e-05,0.00424567455463795,0.00240493730377918,0.00470318636300164,-0.00488214301416285,-9.58109134379954e-05,-0.00146891070698169,-0.00505577495709654,-0.00144206187149182,-0.00644418672120173,-0.00149497676490368,0.00513113858216886,0.000339803262028351,-0.00013332679555816,-0.0060733600369719,0.00138776130571976,0.000600985806252646,-0.00122237511292808,0.00114894628568138,-0.00102498082592524,-0.000520905255479316,-0.0013154259342494,-0.00170335223288744,0.000244472583390142,-2.31746200025966e-05,-0.00010150569926149,-0.00132815866127484,-7.84685162388134e-05,0.000531643340633903,0.00082731400050167,0.000945041063301006,-0.000475861442085327,-0.000218762275416976,-0.000915393864418976,0.000545565376399945,-0.000117370549575353,0.000305416919339409,0.000428204727732605,6.04659484931364e-06,0.000189941261941424,0.000487843046644525,0.000265317740434393,0.000158950551228877,-7.82132742550124e-06,0.000103613944191005,-8.03320317553148e-05,0.000138771574451517,-0.00021802813537385,-0.000114883214983465,-0.000179898150134922,-0.000210873170709663,-8.2463916380653e-05,-2.54114707986021e-05,-6.13598787942757e-05,-0.000118200955549688,-0.00015912863936314,-3.58767108548073e-05,-5.42121507264045e-05,-3.87724540381743e-05,-6.36300248126748e-07,-4.04258816283809e-06,3.77393759071976e-05
Cheirolepis schultzei,Middle Devonian,Givetian,-0.170961484932187,-0.0171505676596913,-0.0801248958583966,-0.0331486973334571,0.0388585707021127,-0.0166500263267101,-0.0121877478925171,-0.016655311997103,0.0277061551308403,-0.00678746747111478,0.0149723892057996,-0.00648022488350696,-0.0265053789181725,0.0217704546247621,-0.00925178954058039,0.00497401834097155,-0.0230621056848718,0.00915820324308904,-0.0166020707679315,-0.00878086408336983,0.000378345091516007,-0.0121128599996631,0.00594808442421048,-0.00415457379424629,0.00107002713014968,-0.00849206517735524,0.00667169695994693,-0.000691173568231608,-0.0109606972251256,-0.00131847092930729,-0.00389438280864263,0.00778844090942361,-0.00263250784522549,0.00197891275303941,0.000924261312993534,-0.00158130293309269,0.00085333336349352,0.00188504839395102,0.00254363912380672,0.00292948101113711,0.000376721259976151,0.00149069982272588,-0.000924576627909585,0.000402486097347362,0.000426790911138595,0.000667015652710972,-0.000552377447635377,-0.00171921311016117,0.000215466562855629,0.00102488504360106,0.000539461453847227,-3.7141272998726e-05,-0.00041081916852923,0.000308783614028554,-0.000147576372380876,0.000143873880455353,0.000562587212333794,2.10065412383853e-06,-0.000901149468415155,-0.000457750601877807,-0.000140667364164648,-0.000531840471961163,-0.000318510093059105,-0.000480539192012718,0.000156888024290763,-1.75084831288501e-06,-0.000168846109537671,0.000153175092713454,-2.24598279888748e-05,-0.000292381091039456,0.000108001489121861,-3.54326369624309e-05,-4.14694246737087e-05,-0.000284012667569724,0.000171333604462674,-0.000164183951203099,7.6161151701731e-07,0.000204539099428858,4.220427690941e-05,-0.000119222793355075,0.000102679848636626,-7.99112279107218e-06,-5.85713825041112e-05,2.3300564883518e-05,-3.10679652146025e-05
Cheirolepis trailli,Middle Devonian,Eifelian,-0.188902935430905,-0.0380911758577112,-0.101169774940809,-0.04998210638958,-0.0186120998648221,-0.0305519804514641,0.0220034272896742,0.000971253678564606,0.0261559981867877,0.00604130791328164,0.00654518914799524,-0.0134041583007557,-0.0103784871922578,0.0101790278898854,-0.00642316506060159,-0.015020854028408,-0.0059038096650686,0.0179126601372047,-0.0120112846236959,0.013035424093382,-0.0126769464809948,0.0076210268400104,0.00593847461060756,0.00160050805983157,0.0044024210503796,-0.000686094171965319,7.93170437550308e-05,-0.00950125346135746,-0.00351935988700971,0.00169592049346969,-0.00600152803774829,-0.00841535890960538,0.000394964845799108,0.00204428408100521,-0.00257903108009824,0.0016912013714456,0.00358984907706103,0.00147740315107806,-0.000405482882373421,-0.00321417465457922,-0.00103068038485359,-0.00174847193706679,0.00268104060335417,-0.00117031289226597,-0.000988732381432992,0.00011568035484541,-0.000478528126722924,0.000259513120810424,-1.71608391094093e-05,0.00040378582077046,0.00013964280894648,0.000146724169781813,-0.00114954322748061,-0.000961294216929523,0.000296728260407531,-6.8136399301717e-05,3.040889600767e-05,-0.000144480118116921,-3.06960442962554e-05,0.000514609580931263,-0.000286446781174007,0.00010225332100719,1.99075305781632e-05,-0.000480658539713439,-0.000913991744114234,3.42375205448941e-05,0.000286354862956884,-0.000312670464685965,0.000112414872998803,-7.87450830452797e-05,-0.000160269841719144,-2.83111582454199e-05,0.000236989191342708,-9.30571549227527e-06,-9.80195737173327e-05,6.59181971105966e-05,-0.000152014430110726,1.43971118573834e-06,1.57254840956086e-05,6.04294009201588e-05,0.00011010859493272,0.000130317028856528,4.50290115964602e-06,2.85007377776086e-05,4.4656063743698e-05
Coccocephalus wildi,Pennsylvanian,Bashkirian,-0.0700207990704319,-0.0147312867513023,0.0295210602348983,0.0413493751596284,-0.000448377541057782,0.0116269872241782,0.0401420435319074,0.0226189731343588,0.0137419914624764,0.00662908291771751,-0.00986500866424755,-0.0242373249882485,-0.0105404592206931,-0.00538991816173712,-0.00429663453382846,0.00103632596280458,0.00936328475228792,-0.0267681112086433,0.0145747079600096,-0.00720815049275095,0.0124153739595753,-0.00401654945484169,0.00117721540672744,-0.0148198182097107,0.00693248804387979,-0.00918309280394266,0.00882488015773694,0.00610131047147233,-0.00730240345430372,0.00810151837017922,0.0053748012844199,-0.0187383605059348,-0.00274861787815414,-0.00383372134288573,0.00378649333382331,-0.000762469255693852,-1.66188243449706e-05,0.00393508663871135,0.00115878820680158,0.00128750460539788,0.00143819854786702,0.000574655612535718,0.000354194290611388,-0.00108854960441282,-0.000499392677679165,0.00100284729393565,0.00104263823003501,-0.000158259946064592,0.000691612420187812,-0.000511456439671977,0.0003529227719054,0.000111305284864593,0.000787261375905768,-0.000175581115104767,-0.000570739715304848,0.000800977707486016,0.000391209346090907,0.000758505700397121,-2.41893705916921e-05,0.000123997862728723,-0.000161111248034743,0.000240858013306247,6.46182685809534e-06,-7.8883603074415e-05,-0.000244962834273181,-0.000260568248618831,-8.47508248867064e-05,-7.037148880651e-05,0.000414057167034664,-0.000118163613529781,-3.21017627513727e-05,-5.95119476858383e-05,8.35710934408893e-05,-8.31003623967967e-06,4.95639260875442e-05,6.50194643132856e-05,8.52849645351298e-05,0.000144237737088033,1.46500520139984e-06,-3.95456003838203e-05,-6.39660362875349e-05,-4.36917861508069e-05,2.26079483501498e-05,4.28723625628414e-05,2.39526548950662e-05
Commentrya traquairi,Pennsylvanian,Gzhelian,-0.0210982904560999,0.0695207275184038,-0.078017300295284,0.0467689365280367,0.0488720188697537,0.0237909306119134,-0.0356975065248105,0.00584823995510475,-0.00332338553665272,-0.018859536122575,-0.0135171503427437,0.0153594169315626,0.0345523164840631,0.00288474311785537,-0.0121461978684456,-0.0154952020204974,0.0105566093576433,-0.0295407758692832,-0.000737185569215698,0.00128115073595674,-0.0212039206476074,0.000440952370123255,-0.00182501687015495,-0.0072683348188418,-0.00667591615678428,-0.00185974701809668,0.000818490934539465,0.00375041054808348,0.00301728090290962,-0.00667942555534077,-0.00199773308611278,-0.00373685115172093,-0.000488084819203281,-0.00113611552363689,0.000760143444963103,-0.000509920394592493,-3.06362067801741e-05,0.000988266953987032,0.000974858090803638,-7.17745116617142e-05,-0.000987818658696752,7.07539016821838e-05,-0.000334104201304403,-0.002692277863366,-2.65715717470009e-05,-0.00185671002722407,-0.000562134729615141,0.00116285298271709,0.000155097030596177,-0.000754607589643028,0.000687111883861894,0.000472316627617734,-0.000405597781638109,-0.00149294518604471,-0.000213113289430906,-3.28148794394254e-05,7.0278769325675e-05,-0.000519039015519536,-0.000672329868985441,3.22512693639951e-07,-0.000171012503369967,5.06935452181805e-05,-0.000553188743141928,-0.000308566304588029,0.000143426700601782,0.000163798672524857,-0.000259786447698756,0.000256803225970618,-0.000187049779026287,5.33271388293209e-05,-0.000198562189153038,9.50919068163445e-05,5.72788277169174e-05,-0.000188260077328146,3.80633829468424e-05,-4.20562874087155e-05,2.7746551069014e-05,-7.1174188682738e-05,-7.84062833837951e-05,-3.81190365179627e-05,4.51248552446548e-05,-0.000157654116616769,1.58130371383672e-05,-0.000138405935621346,-2.86429749186472e-05
Cornuboniscus budensis,Pennsylvanian,Bashkirian,0.0356477022230998,0.0064650681613559,0.0805210184567539,-0.0920614486652189,0.0319410131435098,0.0738795838438942,-0.0470998050257183,0.00544816039439533,0.00577969627854729,0.0147339235279613,-0.0188377217701422,0.0327235060628079,0.00260460511866504,-0.0103169565006208,0.00139343326142994,7.2009305255294e-05,0.0208177471084504,0.00565931229994173,-0.00132795886102751,-0.00237931865525289,0.00619368717201821,0.00125514059144394,-0.00297549481176792,-0.0173661274978929,0.0105401844779,-0.0112596983998733,-0.00901714974421017,-0.0152721911450732,0.00374156382661256,-0.00798378829923598,-0.00419156607448442,-0.000162609321865535,-0.00347761478587282,0.0033906130622125,0.00149624784172877,-0.000102324761997027,0.00159165642729934,-0.00244768080842873,0.00112024342308213,5.91876922109985e-05,0.00236965964046551,-0.0006586386161895,0.000649401733880911,0.00130307780263335,-0.00053248645398393,-0.00104507154149551,0.00107609227527826,-9.15403242794101e-05,-0.000632793501634725,0.000111706824561097,0.000464138711092345,-0.000692331320240359,0.00011689691350279,-8.06874506455635e-06,-0.000544788847460189,0.000186831042000256,-4.74544277912126e-05,-3.41466157730229e-05,0.000209419456886593,-0.000318660643278295,0.000164526403734535,-0.000295058720085985,0.000350843499590119,-0.000376644750721664,0.000148715187947724,-9.14555498389032e-05,0.00010944938220947,-5.21717168199215e-05,0.000102336820111026,0.000154028583338042,-0.000488956240228605,0.000104041286037195,0.00020865488274594,-1.44389196396411e-05,8.62590436046624e-05,-2.43812128284389e-05,0.000147683640838429,0.000201558086966935,-0.000124862614470127,-7.42461857368833e-06,-5.87762460269146e-05,0.000137537756766484,1.19471782676296e-05,-3.28805057074032e-05,-6.43007433455288e-05
Cosmoptychius striatus,Mississippian,Viséan,-0.10032537271872,0.0599840947309258,-0.0602742640197353,0.0794828016196725,0.0574399386659407,-0.0456277528651312,-0.0280416695353638,0.0105764559711789,0.0073401870890468,-0.00872441932407581,0.00910423490279927,-0.00663891328699754,0.00130805376455836,-0.00444331503474377,0.0219219962336068,0.0120309850528829,-0.00746028400988969,0.00370001342812775,0.00390487816227009,0.00537085840057632,-0.000197989043169707,-0.00607211670831118,0.0021565799644146,-0.0148761758446204,-0.0037176643692809,0.00226578834533734,0.00498253913958361,0.0064902115337972,-0.000777691604412195,0.00452150080013518,0.00449778657081268,0.00646141498986636,-0.0013159319441792,0.0038143058255977,0.000641900979293567,-0.00358384118857305,-0.00032375981925669,0.000687385131623404,-0.000962584122171255,-0.000537830012335101,2.71508893293589e-05,-0.00126951141340257,-6.56135253348495e-05,-0.000198364212050564,0.000285853318665586,0.000225808082465489,0.000431386251441214,-0.000426171389288034,9.72404635023313e-05,-2.07138990818366e-05,0.000571015399948261,-0.000530379779513945,5.87078632226052e-05,0.000907526397974093,-0.000713512437345673,0.000580558303128764,2.39102429774266e-07,0.000159358770162474,0.000541604420093603,-0.000443576872636096,-9.07378181394078e-05,6.77595770241173e-05,-7.82121751850261e-05,0.000128846282224776,-0.00013696109175859,0.000345276295387373,-0.000153738819700099,6.25613239673788e-05,-0.000277826351176756,-0.000159600939577593,-0.000188627355651327,-0.000160589770117649,0.000345394509984246,0.0002054133110686,-0.000150431591325802,6.0042027219928e-05,-0.000118076927380077,-0.000106720648812946,-0.000325706274173962,0.000220327720954384,0.00017682913150794,1.46109622976374e-05,0.000137167414275479,-5.47096531131942e-06,-1.06537214534395e-05
Cuneognathus gardineri,Upper Devonian,Famennian,-0.0396608922957339,0.0230389836623766,0.0200434772131403,0.0242914242928417,0.0332341553408851,0.0250633311371473,0.00420652820768954,0.0534486511047259,-0.0107949605770832,0.00297524896242976,0.00318596306921811,0.00263919677783289,-0.00433117860117175,-0.0163461229612257,0.0107557048367818,-0.01112441282168,-0.0156739231589465,-0.00944869620105354,0.0068852845442961,-0.00475146296630383,-0.0104654233821406,-0.0116697724160861,0.00656109029655582,0.00879143860870751,-0.00683788496464615,-0.0102734364820412,0.00747183093052313,0.00449174659989018,0.00287296186526774,0.000433451925493845,0.00323821407549191,0.00205130358703534,-0.00141636676536433,-0.0014298713373184,-0.00216098653135109,-0.000935603665167758,0.00123608279817914,-0.00270933249290591,0.00131634851256749,-0.00274015984987495,-0.00032329263465775,-0.000957025673743828,-0.00155403903854466,0.000155157922857382,0.000929741647393776,0.00109616480257071,-0.00140954341419837,0.00135479499648583,-0.000830376134915473,0.000109299870204837,-0.000203826525592682,0.00104976409300513,-0.000510404151680254,0.000576810513706414,0.00035858967459679,-5.14650129252498e-05,0.000394264230673621,0.000683296598341235,0.000205973975029032,0.000416760440517787,-5.57330674850071e-05,-0.000580505814180433,-0.000209488110448536,-0.000381862844998671,8.0049206881899e-05,-0.000184109342245851,-2.79351271311803e-05,0.000419717078493316,-6.91321801457916e-05,4.43803712592892e-05,-0.000590682447005968,0.000169525969312475,-6.5369270121091e-05,0.00018835740671556,3.20443736810329e-05,0.000186861216917731,-0.000131511894607909,0.000146543015753313,0.000108590365138121,7.43186405548203e-05,-8.66535076566228e-05,3.53099948861774e-05,-3.94014216049858e-05,0.000127936872836888,-1.46780371770268e-05
Cycloptychius concentricus,Mississippian,Viséan,-0.125686556584052,0.192397700639616,0.030445567174173,-0.00478033637296026,0.0365437528731956,-0.0247478934977821,0.0132421333248565,0.00696594814203615,0.0225181741251542,0.0032792895206512,-0.00784297187432587,0.00300239344950736,0.0176886224534971,-0.0110888948482,0.019189883642086,-0.00318688133818677,0.0217678539377261,0.0137846733716273,0.0136449161598808,-0.0067256653064179,-0.00134127029098643,-0.00216054554389117,0.00847624585466911,0.0115538452543187,0.0105415109373101,0.00347667444283157,-0.00261970883007475,0.00623652065134197,-0.0125105020006413,0.00174614351329394,0.00142537646596891,0.00482242405688631,0.00285507824961533,-0.00083889441884501,-0.00315115241416232,0.000635012602352075,0.000356381859174764,9.12747347954298e-05,5.06391355134524e-05,-0.00228277413042543,0.00294585583832689,0.0017952865346037,0.000146142586400102,0.000340928302515712,-0.00127174027576841,0.000615400810676071,-0.00132028249010408,-0.000351459474127411,0.00044822452118901,-0.000611230342646991,0.000801347526532836,0.000312931193306092,-0.000292342089319424,8.47160775512285e-05,7.56010743193813e-05,0.000328081862896448,-0.000366791392587184,6.17424526549335e-06,0.000528345459526464,0.000415038229930408,-0.000760731506803019,0.000471347612131519,0.000227363942049456,-0.00029643534752949,0.000308911929755335,0.00011160330361635,-6.57900204024157e-05,-0.000351497527139674,-0.000261261932108047,0.00020534344877404,7.15328158344352e-05,0.000348481275012262,-0.000108207980344095,-4.93521854818928e-05,-0.000169790858600314,-0.000105257683695787,-8.52260052113744e-06,9.05907970601123e-05,-0.000153988635105952,-0.000202067826295523,-3.25204816786959e-05,-1.74574322008133e-05,-4.44639625973248e-05,-1.48881147645918e-05,-5.84807786538683e-06
Cyranorhis bergeraci,Mississippian,Serpukhovian,-0.143424677195253,0.0444818215659202,-0.0391513567801921,0.0146320741084935,-0.0290537435662846,-0.0108896308034416,0.00630449484324575,-0.0305755685149289,-0.0121328774001685,0.0130056515722607,-0.0115813301774023,-0.00529477296153014,0.0212428014512079,0.00585264471539038,0.0158223661866243,0.0153599451575353,0.0101352305721586,0.00233483324746297,0.0148388507482977,-0.00253468232347836,-0.00135547023378367,-0.00512585365072587,0.00145006982601542,-0.0057750390579306,0.00550348317345183,0.00645807323014436,0.00495131381133262,0.000477316387901322,-0.0031161840223307,-0.000922112170955544,-0.00815688451292006,-0.00269372386512533,0.00677270251624442,0.00566625509646558,-0.00144821496966017,0.00201560361086196,-0.00242703731277651,-0.000354326402110958,0.00161458765591391,0.0018938273609084,-0.00250321649027947,-0.000543148704157239,0.000225191976112772,0.000561343448230442,0.000540973582108113,-0.00133716509720441,-1.15571036965203e-05,0.000607318302086627,0.00155626275626935,-0.00113738181075089,-3.97595569362268e-05,0.000378614200313712,-0.000559767631676338,0.000189352190737487,0.000458756215287376,-0.000565220561917612,-3.76615693277599e-05,-0.000226434039617217,-0.000124611014920531,-0.000397077340798782,-0.000479878920624496,-0.000506813733790229,-0.000255883905586665,0.000458280637109655,0.000463096193698381,-0.000130161453849473,-0.000175530537573015,-0.000533659877315331,5.09304008287577e-05,-0.000259849745852501,-0.000218669084035617,-0.000162877661085689,-0.000157695802948213,0.000164251905513185,5.9416485554947e-05,-4.64401878002412e-05,-3.10627005126403e-05,0.000275978997905962,0.000130978214620837,0.000113983591835485,-7.20237015450805e-05,7.96777643959323e-05,0.000103235560209604,7.60382751132537e-06,6.60872206415599e-05
Donnrosenia schaefferi,Middle Devonian,Givetian,-0.104953888305602,-0.0587660280858762,-0.0229602026276609,-0.0633282112798399,-0.00138971604285266,-0.0114096387124332,0.00575075672473118,-0.0111151849644108,-0.00578040222762683,0.00852912623939742,0.00651874243064411,0.00304408978759799,-0.00620146623733429,-0.00672901624502575,-0.0287030659519736,0.0193815552113066,-0.00497386218980862,0.0223304912744874,0.00269016736662317,-0.00667845818399738,0.00663696694552578,0.0119630399495318,-0.00429132904089535,0.00410142686669948,-0.000617159596236099,-0.00833328577005333,0.00561276762186316,0.0123181109963638,-0.00284048825541874,-0.00245431066352883,-0.000871534870209874,-0.00361961140523386,0.00626755930422851,-0.00342301312879466,-0.00344419518066933,0.00147143460156939,-0.00374589991498372,0.00146689265132561,-0.00117943170182771,-0.00411358669419789,0.0019091001338539,0.00111347552003678,-0.000403012971577432,-0.00189095515409,-0.000623677034206418,-0.000872334181394157,0.000705636869220743,-0.000406401978759673,-7.47240117755109e-05,-0.000105880259509074,0.000205549968039557,0.000573593191677546,-0.000232261364071407,-0.00013518412591127,-0.000214891844494343,-0.000530519460570743,0.00044773637012771,-0.000393267747222977,3.87849184876033e-05,-0.000309032931093562,0.000589028023621401,-0.000121518777881638,3.15709281237591e-05,-0.000408659066393681,0.000619382697979998,-0.00057603451790751,-0.00027735021996401,0.000145958545204542,-6.02061532161806e-05,7.70918151141039e-05,-7.47204851667075e-05,-0.000233117524113543,2.2296889195444e-05,0.000121236261487638,-0.000281728125917448,-2.79540264748455e-05,0.000159732920660793,-0.000207041949093595,-5.88687678460817e-06,1.68274598922934e-05,3.02010216797297e-05,8.01312801899643e-05,6.69418702028222e-05,6.26452884030845e-05,-8.56800151309483e-05
Elonichthys peltigerus,Pennsylvanian,Moscovian,-0.0877550656854436,0.0764369547067109,0.0586236978406072,-0.0396684324373386,0.0341816388320555,0.0154555624121645,-0.0109793189604259,0.000263853799886011,0.00708863210643666,-0.012267711190914,-0.0138082333395307,0.0435938168424378,0.0327959947448886,-0.00750857455113324,-0.01057615497371,0.0262199683455848,0.00836219666859828,0.00883230306542109,0.00101757378423782,-0.00663217599749408,-0.013541393280643,-0.0125591895179465,0.00861236091276456,0.00568678051323256,-0.00925583829596583,0.000624029904951393,-0.00622093358411172,0.00278101011702009,0.00100307057470608,0.0077791987191755,-0.000962372898420007,-0.0070889195947583,-0.00941793248342614,-0.00241514461610134,0.00189561957509252,0.000487927198407869,0.00141445672861445,-0.000217419785595974,-0.000975602785233419,-0.0026120720431584,1.32719200473946e-05,0.00153005765122875,-0.000283808296526083,0.00235720893209472,-0.000180242998460171,-0.00028561868013864,-4.81218807813104e-05,-0.000165355553975323,-0.000418364941478635,0.000434337213705159,-0.000592675059182566,0.000429751946264635,0.000107874619511394,0.000295911384900657,-0.000153158279524395,-0.000227223299142752,0.000128094972289425,2.81585222220708e-05,2.15785384646611e-06,0.00028124639435981,0.000539098139570689,0.000166813526577587,-0.000634702524780456,-0.000145246220511126,0.000429752565099163,0.000264884549824356,0.000249865379337465,-0.000227042339287664,0.000252332207393664,-0.000416795363202914,0.000354070763116726,-0.000272947819269044,0.000222137335819969,-0.000181608704253759,-2.50198441114123e-05,9.17267849800226e-05,-0.000211423242971667,-8.0249120654758e-06,6.55995351058806e-05,4.94629067503923e-05,-4.40657322722806e-05,4.52980888762498e-05,3.33926647833195e-05,-4.7690055810087e-05,1.58067441852765e-05
Elonichthys pulcherrimus,Upper Devonian,Famennian,0.014019452924913,0.0958683603766601,-0.0267055377586134,-0.017317501669259,0.0111146598107498,-0.0181526293884955,0.0309948127139592,-0.0153913624461204,-0.0185505162700233,0.00129022439002923,-0.0211382846330977,0.00746582693561999,-0.0124551977240015,0.00132273219960896,-0.0183480542731147,0.0144220817168087,-0.00183414559999744,0.0191023506194072,0.00249045980364919,-0.00266107921668295,0.00355640821975537,-0.00749192572834544,-0.00314902232449424,-0.00229005990405683,0.00996118480170002,-0.00133229938444524,0.00156679140866124,-0.00291165263238177,0.00913909461401951,-0.00281466342956895,0.00406605590436438,0.00804475413983021,0.00694666937720254,-0.000728970748067695,0.00295880311247406,0.000202563694816447,3.7922745505494e-05,0.00132022365109981,-0.00102859138798777,-0.000636413154524345,-0.00062678431720661,-3.69426954263364e-05,-0.00368518453896201,0.00101147174936593,-0.000118634788520593,0.000601233305208849,-0.000258084452919552,-0.000674683206914109,0.000175376137971857,-0.000944059524467555,-0.000477525406843869,8.65301605594099e-05,0.000154708112534255,-0.00133911548922839,-0.000598727431473679,-0.00030636522488976,-0.000314264144771586,7.20617119897985e-05,0.000233668052815777,0.000636161323894041,0.000101207658923364,-1.21858469701714e-05,-0.0005842468960334,6.40663771049469e-05,-0.000639186411641415,0.000299450576026578,7.83564468814291e-05,-7.65473571241995e-05,0.000573854187379051,-0.000176982946586559,-0.000200793733323522,6.47478504231333e-06,1.30802710997661e-05,5.26713047872864e-05,-0.000138759399463733,-0.00023208338972854,0.000185869563528501,5.21014541558075e-05,-3.62081684447441e-05,6.97167205164733e-05,-1.11746428242298e-05,-0.000116888714832332,-2.64870085796084e-05,7.08102830088333e-05,-2.64513215266814e-05
