Species,Epoch,Age,Comp1,Comp2,Comp3,Comp4,Comp5,Comp6,Comp7,Comp8,Comp9,Comp10,Comp11,Comp12,Comp13,Comp14,Comp15,Comp16,Comp17,Comp18,Comp19,Comp20,Comp21,Comp22,Comp23,Comp24,Comp25,Comp26,Comp27,Comp28,Comp29,Comp30,Comp31,Comp32,Comp33,Comp34,Comp35,Comp36,Comp37,Comp38,Comp39,Comp40,Comp41,Comp42,Comp43,Comp44,Comp45,Comp46,Comp47,Comp48,Comp49,Comp50,Comp51,Comp52,Comp53,Comp54,Comp55,Comp56,Comp57,Comp58,Comp59,Comp60,Comp61,Comp62,Comp63,Comp64,Comp65,Comp66,Comp67,Comp68,Comp69,Comp70,Comp71,Comp72,Comp73,Comp74,Comp75,Comp76,Comp77,Comp78,Comp79,Comp80,Comp81,Comp82,Comp83
Canobius elegantulus,Mississippian,Viséan,0.00689689696645499,-0.0698341045492278,-0.0427642997949112,0.0863299872968834,-0.0124692698923634,-0.0353501462606135,0.0177116153454357,0.00852486921733307,0.00759473094737502,-0.00601198065149206,0.0148310888908104,-0.0207046369662448,0.0135243110728874,0.0184660284932609,-0.0222651918403095,0.0102008193480401,-0.015049929475162,-0.00218922773557573,-0.0103690828027619,-0.00206114235129127,0.00313126587881571,0.00651828003143871,0.00300532378205892,-0.00483616235129425,0.00330294559273316,0.00661796173768517,0.00936790726600181,-0.00258929855656787,0.00267239038931993,-0.00716187726819912,0.00713769087448617,-0.00310195317614927,0.00227127224526883,-0.000249191291419448,0.000321098024708619,-0.000188554737563652,0.00397672718458841,-0.00166351170292063,0.00409122500359168,-0.000459918375719647,-0.000474870867446905,0.0034193939185516,-0.00336382178880969,-0.00780216128632371,-0.00106624412515258,0.00370644116662965,0.000705306923668075,0.00113956234740836,0.00430578482832817,0.000900588517357749,0.00192652426627844,0.0011401129028744,-0.00236883706479592,0.00222208055856136,-0.00416148352264409,0.000830036911362081,-0.00164983614017616,-0.000331081431562709,-0.00195472974505279,-0.000267937304087847,-0.00116406852383087,0.0027136367380835,0.000979025110263925,-0.00344607285151657,5.05761621327727e-05,-0.000249286814091785,-0.00071761094781694,-0.00239412899674107,-0.000307667651029582,0.00141444334789125,-0.00331041731854027,-0.000987330634441794,-0.000267344910135228,0.000414098408749292,0.000148554483583665,-0.000794096171972427,-0.000639120821578071,-0.000569329042094315,0.00077619701976898,0.00060302492734956,-0.00116520764084526,-0.00213376912303313,0.000573992152503828
Canobius ramsayi,Mississippian,Viséan,0.0097711456519686,-0.0624241294596456,-0.0376284819109134,0.0849002920476102,-0.0059076628032656,-0.0503368569743932,0.0115113982735587,0.014796040499666,-0.00962501339737093,-0.0144414307973155,0.0267454851634811,0.00115489238908352,0.0071611007024631,0.0186236420603449,-0.0114059189726549,0.00853692471629789,-0.00799652368452284,-0.00584842252268302,-0.0107166988431478,-0.0135550126547793,-0.00129280554930149,0.0126158781429639,0.010982478297362,0.000807381764893259,0.00641600926378281,-0.0026882214570891,0.00690872054603036,0.0144028219853531,0.00297541235434732,-0.00633423678975708,0.011703042390932,0.00710080570088405,-0.00298874270220978,-0.00420682328407388,-0.00866795741540449,0.000322403593812522,0.0031948426526697,0.000974800883955423,-0.00272247815674434,-0.000333167850687617,-0.00177408286081679,-6.34612612919985e-05,-0.00502028511267654,-0.00224037379760205,-0.00392552695683446,0.000902112165911705,-7.156377369936e-06,-0.00156331318758993,0.00127492418101927,-0.00217612632297333,-0.00130368068091904,-0.00065196812708749,-0.00289432515605735,0.00190638445289908,0.00564930600979082,0.00125392816711457,0.00126176643225331,-0.00103195238808005,0.000616696570381443,-0.00075666028445138,0.00484946171794976,0.0016256754257264,0.000896125431454694,0.00304045778338409,0.000876514286053511,0.00107994810010238,0.000602379342799534,0.00189021827120473,-0.000245438394945012,-0.00222778892558696,-0.000751933421773178,0.00211290097313901,-0.000834924696197571,0.00150288092029334,-0.000347658886927095,0.000850194079489178,0.000534041298878748,-0.000614418533200664,-0.000742006995336113,0.000794375003895303,-0.000321766958785767,0.000995691477111391,0.000817911524869328
Cheirodopsis geikiei,Mississippian,Viséan,0.268585042533785,-0.0179985921248112,-0.0688509396497842,0.0174076840505619,0.0454863077315806,0.00444833757887565,0.0140411933965532,0.0108732151039968,0.0308078198700662,-0.0128241231853175,-0.020271268945433,-0.0190905348860734,-0.00874208664647241,-0.0322736441883053,-0.0332892589338384,0.0074863583084036,-0.0122348393306289,-0.0182331250619094,-0.00836159739465143,-0.00236336523582454,0.00788853006503042,0.0179715411002036,0.00297057498747784,-0.00224699170849676,0.0135393721466669,0.00821590571653675,-0.0119042016794518,0.00915487395502843,0.000665031891092608,-0.000205039330755582,-0.00465317965208649,-0.00802853079215125,0.00874913682106037,0.0150949303971557,-0.00179083090141358,0.00933250516328886,0.00222964782928216,-0.00407220781890834,-0.00400931372476344,-0.00259784331608138,-0.000718239553260175,-0.00257230302622137,-0.00183733117375247,0.00743306389141319,0.00116250728846059,0.00879673007588929,0.0049370741006023,0.000816730505470298,0.00511885354651841,0.00287511518779402,-0.000209504333131533,0.00158011005423249,0.00409225927483911,-0.00165604274300682,0.00072896865058235,-0.000253580895726432,0.000393309887320025,0.000803665428718006,-0.00135769095419518,-0.00104858233462243,0.000569613629605576,0.00143298465960086,0.000677487570241031,0.000636417617663353,0.00106500637702171,0.000704157161392599,-0.00113965847007218,-0.000907931248357206,-0.000711065211485025,-0.000456350136106965,0.0011880979593941,-0.000163624403490815,0.00186917903864289,-0.00110429881869636,-0.000429597439417859,0.000798571320760226,0.000205633962238901,8.81602526682549e-05,0.000569715269113403,-0.000356342600471637,-1.12789708223811e-05,0.000444397877992975,0.000119292539050637
Cheirolepis canadensis,Upper Devonian,Frasnian,-0.120626123993989,0.195217504192251,-0.0114647607811357,0.0690057025860926,-0.00707719883678499,0.0207353529827973,0.00800575242288606,0.0154046650691705,0.0177299628669186,0.0168159615815021,-0.0122323069601016,0.000984370299400247,-0.000569028397119091,-0.0231472651168412,-0.0378224180483232,-0.0149644579105838,-0.00241889494219219,-0.0213726108440865,0.00190997203141193,0.0259000582844821,-0.0059300004025077,0.00058783856553303,-0.00722188148976595,0.00586377700930442,-0.0087244315925735,0.00230052206065641,-0.00779165443872756,0.0082908532422387,-0.00626634862617028,0.00245907477133333,0.00428857379788028,0.00763655932949059,0.00307268927439761,-0.00631374892356282,-0.0121052506329717,0.00392861596917405,0.00557183767784852,0.00222645643867359,0.00618540455715197,0.00188363814971994,0.00447007758577817,-0.00909111871424362,-0.00184177505485549,-0.00357555488327967,0.0037898479527432,-0.0033072736947256,0.00675465277918016,-0.00109358797404169,0.00112565124957386,0.000382223914401324,-0.00146202062635429,-0.00068344661299744,0.000903318655866204,-0.00248186698240103,0.000825901911400334,-0.00232428552616124,-0.00323236432208665,-0.000615602549578157,0.00449739181076484,0.00183122211693144,-0.00117957982202245,-0.000523583484906297,-0.000670847478917619,-0.00187891064477643,0.00097088313747345,0.000442528412655967,0.000658623220196791,0.000966643264457272,-0.00110668811418132,-0.000773139032582931,-0.000791102793143689,-0.000945312739141772,-0.000240882816862397,0.00135657360871311,-7.56612951205972e-05,-0.000954550389597268,0.000989417521801347,8.4777254991007e-05,0.000366518247016095,0.000571021827225469,0.000223855415894324,-8.24232373017438e-05,-0.000651444138681941
Cheirolepis trailli,Middle Devonian,Eifelian,-0.182440392081903,0.125939001498924,0.0198408936330456,0.0572114716742777,-0.0399606624718224,-0.0223827573532151,-0.0243925187930693,0.0139225904027389,0.005854310959136,-0.00967312652160491,-0.0481853952071545,0.0186426091393686,0.0170546014678586,-0.0362523770871431,-0.00353346434148417,0.000328446646147267,0.00323084944351264,-0.00319220071673602,0.011335009349207,-0.00824004549663352,-0.0137082718978321,0.00217910559220548,0.00569986847072737,0.00515935457769583,0.0106200739166966,-0.00110193828849585,-0.0134059339232817,0.0104202554571842,0.000834857656550664,0.00100762392950549,0.00486445228137487,0.000951639773817008,0.0124901206466493,-0.00620194999859963,-0.000376110532408531,-0.00731286724465594,0.00064222217817131,-0.000364552709374899,0.000694805377076678,0.0017654526749953,0.00330578785489752,0.00394843446145955,0.0075109469285556,-0.000503757757929197,-0.00769754627759088,0.0002542119700798,-0.00345127217297615,-0.00445064265035459,-0.00340612324738611,-0.0043673659812469,0.00191026151605602,-0.000313207282711749,0.00199396099866406,0.000611257615643101,-0.00419374169108887,0.000780872894604084,0.00320077401190464,0.000524029537656055,-0.00216880782946911,-0.000817866339940654,0.00116408367675954,0.00249803684681234,-0.000320631446795386,-0.00226867435181377,-0.000927692613477007,0.000307632818415359,0.000226238035810065,-0.00122584909496346,0.000576578526653552,-0.000297249590261035,-0.000761768038547239,0.00102116687517503,-2.77454603960573e-05,-0.00147486485378981,-8.47100218475121e-05,0.000906675957197772,0.00183164139063112,0.000634276252116852,0.000301642184155666,0.000344351358941557,0.00121303664033061,6.91376373079234e-05,9.42831417597055e-05
Commentrya traquairi,Pennsylvanian,Gzhelian,-0.0499667133643713,0.202013097857798,-0.0389246069187042,-0.0377436401789669,-0.0483898438945122,-0.00854726881674607,0.0116834695211658,0.0174867356915243,-0.0747796037230997,-0.0801601249696932,0.0150845639251536,0.00353733896223588,-0.0709586722871133,-0.00444042648022775,-0.0170009931887699,-0.00970951135915791,-0.00641930056490845,0.00904324067622528,-0.0125695274514243,-0.000105176434044746,0.00956433012734729,0.00476235745949379,0.00174004306550037,-0.00107769284706885,0.0086794412158179,0.0123565069727791,0.00447345994329509,-0.003871354667342,-0.0142302345361926,0.0101665138978046,0.0102656046240419,-0.00301555847516816,-0.0067190887642941,0.0014716045659658,0.00397940311891217,-0.00189639281343601,-0.00298375748295553,0.000640752682962523,-0.0100675626771286,0.00320779366169912,-0.00677635759351391,-0.000918783527567322,-0.00427742650963874,-0.00223970376793559,0.00484755363652155,-0.00388969398904071,-0.000740809060106853,-0.0023537164146956,-0.00156549713916394,0.000636565532254674,-0.00245688718253183,-0.000107008408213085,-0.00114596163156306,-0.00201839443590683,-0.00257995712324949,0.00118034081028789,0.000327936305498301,0.00110606322118311,0.000213550353802182,0.00131570010723709,0.00124329422318481,0.000645746513157307,-0.00021858374357026,-0.00180932862651433,-5.54633776226427e-05,-0.000109747260394802,0.000518465842778671,-0.000311996879844056,0.00164587788184784,-0.00124424453601031,0.000713597119363256,0.000426662607727087,0.0011643784933304,-0.000365193249202256,-6.06289987504338e-05,3.48717383682492e-05,5.38384498826375e-05,0.000147896668356866,0.000199469324568338,-0.000190417238197144,-0.000242859403880022,-0.000353542302447213,0.00024499020028345
Cornuboniscus budensis,Pennsylvanian,Bashkirian,-0.105443513716375,0.0469261248178043,-0.0475008295942158,-0.0307102632058978,0.0320710865629573,-0.028534641614007,0.0010471142785904,-0.0309353023317961,-0.0296310560638969,0.0100871186610816,0.0192684950750987,-0.00734885908157092,-0.0148208144800459,-0.0150933848988247,0.00310891345660543,-0.00129032324134836,-0.00590684375958159,-0.0232601421593677,0.0349438083301037,0.0132894071222179,0.0111866129037078,-0.00100383916711387,-0.0102537795846187,-0.00647569679086261,0.0130610218220424,-0.0308264207924679,-0.0143635699048617,-0.00934322967561776,0.000477100280994424,-0.00715207710410314,0.00676039065677688,0.00141247623741794,-0.0019644183412583,-0.0060846211123403,-0.00777917674304338,0.00387950523208184,-0.00361687118484267,-0.00405335764641491,0.00249862943785476,0.00164155824944407,-0.010645927153917,0.00547705124572241,0.00176141337829938,-0.00353489698747067,0.00683888164903564,0.00807708020518488,0.000887173584205831,0.00252608698096987,0.00137372851440186,-0.00106159733011335,-0.002860087359978,0.000585207970526222,3.26533470793293e-05,0.00164423130687047,-0.0014520523867953,0.00100059793307276,0.00280801366231903,-0.00111322868832559,-0.00083500507009119,0.000505398658936258,9.61476347114676e-06,-0.00233860487004414,0.00224056628451716,0.000618729133478254,0.00030053725647595,-0.000814412955338353,0.000573155524057669,-0.000670091160706243,0.000479000569554736,-8.85638805145059e-06,-0.000199590478479427,-0.000550383471799353,-0.00111463820603655,-0.000277729959641397,6.17823857967234e-05,-0.000625986143943867,7.70688843740905e-05,-0.00013383401833647,0.000184784050456907,-0.000198306550214302,0.000156395434776706,0.000604417819797359,0.00033338509681371
Cryphiolepis striatus,Mississippian,Serpukhovian,-0.0152126105874495,-0.0409451947913863,-0.00130881632654928,0.0346075323844835,-0.0328749000572634,-0.01269436968286,0.0166897806693568,-0.0163238078431398,-0.0789685291459564,-0.0328716445420642,-0.0325575477111229,-0.0136138860903698,-0.0200456854840284,-0.0117807878749926,-0.00175839427321626,-0.0135313357799944,-0.0211426650150785,0.00695384445534858,0.00353973538020344,-2.03328024903215e-05,0.0114631711719993,-0.00151292454574031,-0.00697790950374085,0.00531564211120087,-0.011239282218621,-0.000953816022925468,-0.0104751231133855,0.00201804790046831,0.0218158279543706,-0.0100222372008683,0.00145610813283876,-0.000920524760116004,0.00295876224121,0.00679435079286966,0.0097346521006533,0.000646909186416277,0.00580140645765847,0.00176665554390904,0.00177852066501823,0.00551950361036648,0.00355490403284378,-0.00228130776470543,-0.00157229414385938,-0.00154305208690285,-0.00111372067744297,-0.000643885978800374,0.00188649296084333,-0.00226158219057349,-0.000981991107182504,0.000220977053501183,-0.0010803047644738,-0.00141556342731487,0.00622325563652363,-0.00213063418735213,0.00335043157712922,-0.00096426205983257,-0.00201362729130578,0.00196636717213528,-0.000715554507617749,-0.000370819509968232,0.00163332804791567,-0.00276470539925887,0.000312327685841326,0.00158552437925607,-0.00203272285898771,-2.50110852931485e-05,-0.000350801471802434,-0.000399199574877835,0.000485352022223666,0.000559076262717541,-0.00220277676318466,0.0013937605560922,-0.00215863245425916,-0.000295360804943246,0.000346093541815991,-8.22143964782165e-05,-0.00144809199341731,0.000607001499724664,-0.000245841405044585,-0.000712522224576228,0.000346217042681066,-0.00061806611656524,-0.000326425125056484
Cuneognathus gardineri,Upper Devonian,Famennian,-0.0636278341156968,-0.110562203634209,0.0157774714981325,0.0612189977967376,-0.0314283736027247,0.0202171233892972,-0.0209998480492114,-0.00758846583929873,-0.0105332333742674,0.0105704382095056,0.00720953251932899,0.00290872560699424,0.00183440299424541,-0.00613823926784674,-0.0170818751650346,-0.00237730482562674,0.00366080144974323,0.00883077413072287,0.0213216845244164,-0.00427635098802593,0.00583064097066011,-0.000571459339376847,-0.00978789822008267,0.00993606466429874,0.0142308122457801,-0.00183097191411129,-0.000137827262660008,0.00501181892940869,0.00256010574165748,-0.00296527825225366,0.00317247944778372,0.00410611186083865,-0.00998239667998357,0.00102154012626377,0.00411937168050338,-0.0057776191980895,-0.00119885858877368,0.00276742839785219,0.00289677383175004,0.00209371730893346,-0.000241678520169691,-0.00101214039567849,0.0025374465766026,0.00533780656978087,-0.00122861005992417,-0.00350740999903806,0.00161618464391365,0.00011257828574457,0.00170156952858808,-0.000755404965576504,-0.00244840254650087,0.00234784358142087,-0.00319682134748885,0.00144889495191618,0.00153413395693233,0.0048418050567422,-0.00298460387788913,0.00238068476651417,-0.00101898892497,0.00434589968661404,-0.00147315097877914,-0.00239563290031917,0.000299866847463543,0.00116415602141494,0.000296373683721632,0.00112844555886142,0.000808186299227465,0.000240400378503025,-0.000837222481802659,0.000857050930049986,0.000218432896386013,-0.000496961680608458,0.00227035917856405,-2.49636607465186e-05,0.00126826249994053,0.00246202218396385,-0.000550593067388668,-0.000215927482421705,0.00231481485114538,0.00117054421392966,0.000611826792608558,-0.000358799089119107,-9.85026491956536e-05
Cycloptychius concentricus,Mississippian,Viséan,-0.10005859985565,0.0513994616800929,0.0608319992375876,0.0353904814946471,0.0196820948818995,0.015901868833544,-0.0292317857276555,0.0281831316509174,0.0215574572040523,-0.0261030914745844,0.0213690654074899,0.0242236187820399,0.0233658537920326,0.0330670408468513,0.00660374648707843,0.0185089578469082,0.0150776331671279,-0.0101812375753415,0.00241564786453324,-0.00707701314118735,0.00662763049555587,-0.00381862250018202,0.0028495659142891,-0.00581999990790356,0.0010478683776185,0.00161665280577011,-0.00630407005429838,0.000960853234283927,0.00050607795125193,0.0039104161422315,0.000519596947646902,0.0109355429396501,0.00177942049429498,-0.00830630968340092,-0.0106898145955201,0.00672911359418341,-0.00246635943531309,-0.00481088827530195,-0.00526026163211556,0.00443707230363638,0.000287864451705554,-0.00147045224568246,0.00347458753801588,0.000760249493054696,-0.00343328464365936,0.000387627951364368,0.00419589021606266,-0.00313230257357522,9.0208074053626e-06,0.0019458190638865,0.00129728435581966,-0.00692038333398663,0.000228874572718995,-0.00221540864585671,0.000476075218219722,9.64395047972514e-05,6.66714909249673e-05,-0.000408122255788802,0.00130052745918805,0.000632560424007378,-0.000954197378642255,-0.00151059149253124,0.00116558896313564,-0.000231330154106767,0.000504514910114854,-0.00228630474170846,-0.000163449851163745,-0.00106442961713696,4.69101651328024e-06,-0.000246511992544903,0.000306883038057943,0.000283436003419825,0.000985099021484521,-0.00158469452852528,-0.000205432621755821,0.00173167458179924,-0.00274485609142065,-0.000360550900174131,-0.000884480558996653,-0.00131525801823086,0.000174482859353121,-0.00119520460876947,0.000706059860534467
Cyranorhis bergeraci,Mississippian,Serpukhovian,-0.109371874743482,0.0341319535403865,0.0938467741547646,-0.0129299307761165,-0.0201324376512065,0.0256900536175777,-0.0123610575300909,-0.0141920046917096,0.0186189065087989,0.00413595272506312,0.0105522801347096,-0.00625783720000403,-0.00499533286736697,0.0178762369151183,0.0177907641386774,0.0172613957121818,0.0151914420980479,-0.00920476770970415,-0.00358215979745449,0.00696750846145218,-0.0158198195006719,7.67210432086861e-05,-0.00358149346718509,0.00705538907361192,0.00559994259466164,-0.00121679090284346,-0.000257382386226877,0.00175035244750153,0.0069079099275538,-0.00978823906919399,-0.00286036600923513,-0.00620557458209608,0.0058084740885837,-0.000427573435387175,0.000842374319902972,-0.00264496368903397,0.0011058213103633,-3.16208431380765e-05,2.42352194371079e-06,-0.00241375318837226,0.00331141025402498,-0.00287436359525245,-0.0052481667381424,0.00146954731307852,0.00757433541330894,-0.00242712108317307,-0.00258585606004701,0.00162991921413606,0.0036850813764777,-0.000800556254342846,0.00076404798944299,0.00289419990033469,0.00046164089417996,-0.00764985692823386,0.00197368221231158,0.0021280877009388,0.00585688409723166,-0.000458955260251303,-0.00209073075490836,0.00178754387179594,-0.00157509685334477,-0.00055723398881433,0.00126278410806651,-0.000857373132338648,0.0009030549602537,-0.00309640382106712,-0.00113294372941688,0.00187368750906129,0.00155531785863754,-0.000275388535068684,-0.00236520414310376,0.00173769633729899,0.00130584286096266,0.000823550797708955,0.000278497346679541,0.000655963384369268,0.000827632197082293,0.00060064245661092,-3.89937875577393e-05,-0.000212402666598738,-0.000995403759407389,-0.000181377473678314,-0.000229886265620287
Discoserra pectinodon,Mississippian,Serpukhovian,0.392153919393337,0.0853650748055406,-0.0948795575187398,-0.0856378874154894,-0.216231275479009,0.0104518481433885,-0.0433662975422973,-0.115505606221116,0.104200371266774,-0.0505738090479871,-0.00585000415745039,0.0120176631171047,0.0288275338200384,0.00676069789232445,0.000308750865202255,-0.00183765983744648,-0.0139736162649435,-0.00963012935187834,0.00407459316649928,0.00276213656240852,0.00166982601625294,-0.00726660812270544,0.000379226299716392,0.00732568286915035,-0.00358412530375234,-0.00141199380117712,0.00315844209804464,-0.00488591438775771,0.00323105007219881,-0.00345801769443321,0.00805030631353212,-0.000382892060759573,-0.00591721832479405,-0.000199935659927024,-0.00076169959711016,0.000271294379591283,-0.000816500775642265,-0.00117682935466542,-0.000123335467740104,0.00311883586305423,8.62706732144252e-05,-0.00127103746600837,0.000170927165616478,0.00017143733017832,-0.0012344296887131,0.000166197594311696,-0.000423691580286374,-0.00168496953890083,-0.000893779190605958,0.00100282686125648,-0.000183373201162079,0.000322690560689659,0.000413620726198234,0.000704185444818536,0.00049457224941668,0.000298941294728074,0.000195668051991531,-2.91334329412642e-05,0.000788243964115484,2.88904315835417e-05,-5.35219197210608e-05,-0.00062477329470782,3.94373669998887e-05,-2.97148081806521e-05,-0.000120142046160425,9.76225571457813e-05,-0.000126877167892815,-0.000314782955212315,0.000453098053996657,-3.06311560353041e-05,-0.000103303809338358,8.06881592573169e-05,-0.000159401726796566,7.28195723011099e-05,0.000135213207314182,-3.56961250498132e-05,8.14733688997734e-05,-6.60857621760892e-05,-6.67988633423168e-05,-0.000125953890892673,2.32829713121146e-05,9.16050058887768e-05,8.87035470520187e-05
Elonichthys browni,Mississippian,Tournaisian,-0.0480354101542563,-0.127671651692682,0.0401434257998428,-0.0439709574807393,0.0293981435833814,-0.0123480646547074,-0.0140602923726005,-0.0300043753938139,0.0126970641513945,-0.0224814939029911,-0.0292649090349108,-0.0102922186417571,-0.014526942880789,-0.00736524572536066,-0.00960508820191293,-0.00569407673037536,0.011836183811624,0.0037525890593254,0.02177690453764,-0.0254837656240895,0.0177395314432144,0.00224787226407739,-0.0100351393569162,-0.000588952091365823,0.00192751176332565,0.0128257541846568,0.00209844661647864,-0.00638000131940199,0.00122487215671041,0.000363999430707066,-0.00436893771224066,0.00407895321889222,-0.00210978454868455,0.0075603290343808,-0.00217947189962684,0.00651472528144513,0.00470414173797318,-0.00362012166007298,0.00655565791278612,0.00852130278288425,0.00508031049068051,0.000226335611768063,0.00510569830025714,-0.00103923966553479,0.000837803851282336,-0.00348135396219291,-0.00311935443190035,0.00279331785826526,0.00460290802083321,-0.00633247989833529,0.00113442056791538,0.00171011531066335,-0.00313517846543188,-0.000829825802648329,-0.000247003810162283,0.000641610299158483,0.000871147903983091,0.00028337713157631,0.00184435822678496,0.0016239496891461,0.00383649411059864,-0.000643335048706513,0.000232106252679802,-0.00382970498079812,-0.000612960774668333,0.000115879785049389,-0.000715728609024582,0.00126215173902091,-0.00190577091733194,-0.00108177505081825,-0.000104626770358388,-0.000474667548116525,0.00103914536203035,-0.000491063368510333,-0.000478433058078486,-0.00154200593120392,-0.00023945065305358,1.80249119088201e-05,-0.00130134483486482,-0.00047977311215434,1.97639455324323e-05,0.000532405760560026,0.000776260683590607
Elonichthys hypsilepis,Pennsylvanian,Moscovian,-0.00989759434994306,-0.0569958039552882,-0.0528279662152801,0.0770454775567242,-0.0839760693429178,0.0192320617344287,0.00569753486939333,-0.0150310782272884,-0.0257578699251618,0.0224722228121004,-0.112191837779574,-0.00113756391304402,-0.0244820467325002,0.0152629344925597,0.027575910988686,-0.00826039541627515,0.0221740252811034,-0.00034881354229406,-0.0226834260141382,-0.00635592276906695,0.00560754947841488,-0.000944592376944968,-0.00421397336714388,-0.00689446341547219,-0.00909740794739979,0.00367983267351898,0.0127353188239122,0.00476910142850502,0.00308008347754099,-0.00286340767779888,-0.000696463775762925,0.010075468939371,0.00579557515814747,-0.0117556411967811,-0.00237962286032703,0.00648093054075689,-0.000487720107161973,-0.00218327132544519,-0.00197327781826081,-0.00546073222921228,-0.00800393886820944,-0.00530367465510385,-0.000595881077517127,-0.000328428944450303,0.0012122717331262,0.00321432206575117,-0.00393697386558156,0.00204131534318345,0.00599333416451966,-0.000916170849554402,-0.000480440996467979,-0.00135579654361264,0.00079203650129669,0.000308934873138904,-0.00223667918965143,-0.00167563085058409,0.00131570309079822,-0.000384633274002815,-0.00253696792538567,0.00133179457643301,-0.000640181610987858,-0.00245702010866308,-0.000679453794276465,-0.000175713313438565,0.000929297798881907,0.00192220082177758,-0.000472818379629425,0.00067106863013782,0.00065109104903408,6.68648840496017e-05,0.00147638304449802,-0.000514533578301907,0.000109253279243307,-0.000297316689601291,0.000307386360441018,-5.4269374539841e-05,-0.000211976105024895,-0.000499158935219141,-2.53859456312363e-05,0.000587366658351061,0.00035472781975989,-2.51044627937784e-05,-0.000221914262851864
Elonichthys krejcii,Pennsylvanian,Gzhelian,0.0382842942387466,-0.0631464380336066,0.0489242803610935,0.0471504369268641,-0.0467190609896557,-0.0511776064782281,0.0627477362643437,0.00629721728481485,-0.0046839904823138,-0.0140781840447286,0.0127357810706816,0.017182941667287,0.0115389719807965,-0.0281986205918065,0.0245954958384309,-0.00517806214102507,-0.0174816151939088,0.0116099776166664,-0.00850436513482707,0.00690314365512535,-0.00949994576476143,-0.0121331893052805,0.00999386141569768,0.00303027183142912,0.0138819550201516,0.00021429011522001,-0.00317044654629686,-0.0197077085830322,-0.00450643981779547,-0.00692480130586903,-0.0153101901223886,-0.0042124607969847,0.000574474373926407,-0.0173529339270595,0.00160221896128114,-0.00396480896043152,0.00234141822821275,-0.00175653176911526,-0.0057912992677332,0.00146368762214669,-0.00585240053954022,-0.00248783133970811,0.00105947560387727,0.00308545024416487,0.000313207447667921,-0.000767243847477514,0.00120985773191283,-0.00423355065264704,0.00226002223762039,0.00108620348049091,0.00254412136932352,0.00205542444906745,0.00283131544754389,-0.00169796892301611,-0.000683722212798554,0.00117182506826165,-0.00383457083948315,-0.00106072444382018,-0.000845294992434434,0.0017639405176014,0.00156521084257063,0.000773752591091275,0.000445618566479134,-0.00140368016985616,0.000826063608520188,-0.000357892587830084,-0.000652830134165508,0.000400651495231663,-0.00373328620011193,-7.55641637395713e-05,0.000285211407372183,-8.70828661984465e-05,-0.000705261096454773,0.00122840746976181,-8.55391968519919e-05,0.000179260799522534,-0.000236362551404509,3.32027380322106e-05,-3.64457314653259e-05,-0.000741556990862408,-0.000226741592856597,0.000836391701399345,0.000200679359329317
Elonichthys peltigerus,Pennsylvanian,Moscovian,-0.0352921065993282,-0.0807631810774382,0.00533907745347874,0.0421083539062206,0.0136207742486081,-0.046440953284209,0.00400092849227445,0.0283835239077424,0.0124411587794634,-0.030159926691661,-0.011618780429841,0.0168733715340658,-0.00459211059102296,0.000701218795311462,0.0103145564104307,0.00170861190519204,0.0213747649861983,0.000616596894347808,0.00719101910390024,-0.00639583032802492,0.0134388047162395,-0.00531547151842978,-0.0159536102873008,0.00794059588432702,0.000654836547321826,0.00863680727729456,0.0037124800041648,0.00333178143064092,0.000780664999035911,0.0037878857056603,0.00341285977380183,0.000978266973661634,-0.0077213568813301,0.00684611804327462,-0.003274139218141,-0.00107243385478998,0.00607060229446447,-0.00316091497593748,-0.00272241832635286,0.00128119680271067,-0.00283319373219765,-0.00649043540500811,0.00538219252073736,0.000367958627915222,-0.00345976089950474,0.00512662245437976,0.000620740272737283,-0.00255404645654692,-0.00274828557916881,0.00496073591517915,0.0029871099543251,0.000727264253830077,0.00154761000215222,0.000498550511107674,-0.00368978494089806,0.000681525039145435,0.000708490036747014,0.000947552008955459,0.000532818749101741,0.00160310236658089,-0.00361168582166954,0.00144178257369111,0.00432315402474251,0.00231973014548207,-0.00209490466218448,-0.000276879468085122,0.00324098553245327,0.00167331017257208,0.000490346218178238,0.00207173017113893,-6.10856610927413e-05,3.09253091094426e-05,4.71643061487852e-05,0.00157200048509884,8.4676159736977e-05,-0.000908771500161007,0.00122923218626016,0.000790253011384555,-0.00122395135865473,-0.000148928115891427,-0.000881417881958659,0.000470238522060215,-0.000252211721753027
